Day,Hour,Month,Precip In,RH,Station,Temp F,Wind Dir,Wind Spd MPH,Year
10,7,10,0,76.88,MSP,51.98,120,6.9,2013
11,7,10,0,80.49,MSP,57.02,130,13.8,2013
10,8,10,0,73.89,MSP,53.06,110,8.05,2013
11,8,10,0,80.55,MSP,57.92,130,13.8,2013
10,9,10,0,71.6,MSP,55.04,120,6.9,2013
11,9,10,0,77.59,MSP,60.08,120,16.1,2013
10,10,10,0,64.22,MSP,59,150,9.2,2013
12,10,10,0,68.86,MSP,51.98,220,11.5,2013
23,3,3,0,68.33,MSP,26.06,0,0,2013
7,4,3,0,88,MSP,12.92,0,0,2013
29,6,3,0,71.82,MSP,33.08,120,4.6,2013
29,13,3,0,67.09,MSP,41,130,9.2,2013
26,14,3,0,46.09,MSP,37.94,300,6.9,2013
1,15,3,0,58.21,MSP,30.92,340,11.5,2013
8,15,3,0,67.21,MSP,37.94,130,9.2,2013
17,15,3,0,47.82,MSP,26.06,120,16.1,2013
12,17,3,0,55.69,MSP,28.94,330,14.95,2013
11,23,3,0,74.29,MSP,24.98,280,9.2,2013
15,1,4,0,87.63,MSP,37.22,170,6.33,2013
26,1,4,0,51.03,MSP,46.04,130,18.4,2013
29,5,4,0,79.64,MSP,53.06,350,5.75,2013
26,6,4,0,70.64,MSP,46.04,140,9.2,2013
4,9,4,0,73.19,MSP,41,320,13.8,2013
6,10,4,0,55.02,MSP,44.06,130,13.8,2013
22,10,4,0,68.48,MSP,40.1,50,12.07,2013
6,11,4,0,53.63,MSP,48.02,130,16.1,2013
6,12,4,0,54.22,MSP,51.98,120,11.5,2013
28,12,4,0,40.76,MSP,71.06,170,23,2013
28,13,4,0,38.12,MSP,73.04,170,14.95,2013
7,14,4,0,60.2,MSP,44.96,0,0,2013
7,15,4,0,60.35,MSP,46.04,190,6.9,2013
7,16,4,0,62.56,MSP,46.04,110,6.9,2013
28,16,4,0,30.02,MSP,78.98,200,10.35,2013
25,19,4,0,34.57,MSP,51.08,160,6.9,2013
15,21,4,0,72.24,MSP,37.04,260,9.2,2013
15,22,4,0,75.39,MSP,35.96,230,8.05,2013
28,13,10,0,48.21,MSP,39.92,40,10.35,2013
16,14,10,0,60.5,MSP,51.44,300,8.62,2013
13,15,10,0,37.46,MSP,59,300,8.05,2013
26,15,10,0,51.55,MSP,46.94,300,11.5,2013
8,16,10,0,30.97,MSP,77,180,18.4,2013
26,16,10,0,49.33,MSP,46.94,290,14.95,2013
28,16,10,0,39.38,MSP,42.98,80,10.35,2013
8,17,10,0,30.8,MSP,75.92,170,16.1,2013
11,17,10,0,48.04,MSP,73.94,150,25.3,2013
12,17,10,0,68.86,MSP,51.98,300,6.9,2013
21,17,10,0,52.09,MSP,37.94,280,14.95,2013
26,17,10,0,51.03,MSP,46.04,310,10.35,2013
28,17,10,0,40.77,MSP,42.08,60,9.2,2013
8,18,10,0,31.74,MSP,75.02,170,14.95,2013
11,18,10,0,48.04,MSP,73.94,150,23,2013
21,18,10,0,54.51,MSP,37.94,300,11.5,2013
25,18,10,0,45.58,MSP,57.92,210,17.25,2013
8,19,10,0,37.95,MSP,71.96,160,14.95,2013
8,20,10,0,37.81,MSP,71.06,160,16.1,2013
8,21,10,0,40.59,MSP,69.98,170,13.8,2013
8,22,10,0,40.59,MSP,69.98,190,13.8,2013
8,23,10,0,46.98,MSP,66.92,170,12.65,2013
28,23,10,0,60.81,MSP,33.08,20,5.75,2013
7,0,11,0,78.35,MSP,30.92,240,10.35,2013
16,0,11,0,73.39,MSP,42.98,140,8.05,2013
17,0,11,0,85.97,MSP,46.04,190,3.45,2013
23,0,11,0,66.68,MSP,12.92,320,16.1,2013
7,1,11,0,81.27,MSP,30.02,250,6.9,2013
18,1,5,0,93.38,MSP,57.11,110,12.07,2013
7,3,5,0,66.75,MSP,57.92,0,0,2013
18,3,5,0,89.48,MSP,57.02,110,10.35,2013
30,4,5,0,93.35,MSP,66.92,130,12.65,2013
13,10,5,0,32.46,MSP,55.04,150,9.2,2013
14,10,5,0,41.21,MSP,73.94,0,0,2013
5,12,5,0,63.22,MSP,51.08,340,5.75,2013
15,12,5,0,43.13,MSP,66.02,250,4.6,2013
2,14,5,0,50.73,MSP,44.06,340,12.65,2013
5,14,5,0,55.24,MSP,59,350,5.75,2013
31,16,5,0.03,43.08,MSP,77.54,220,20.12,2013
6,17,5,0,34.3,MSP,73.94,0,0,2013
18,18,5,0,52.66,MSP,80.96,180,11.5,2013
6,21,5,0,41.86,MSP,69.08,0,0,2013
10,22,5,0,23.38,MSP,62.96,0,0,2013
8,0,6,0,74.56,MSP,60.08,80,4.6,2013
1,1,6,0,72.62,MSP,64.94,0,0,2013
18,1,6,0,67.46,MSP,64.04,40,8.05,2013
1,2,6,0,75.33,MSP,62.96,170,5.75,2013
1,3,6,0,77.75,MSP,62.06,170,6.9,2013
18,3,6,0,69.86,MSP,60.98,50,10.35,2013
20,4,6,0,70.47,MSP,71.06,160,5.75,2013
16,1,11,0,70.3,MSP,42.98,140,9.2,2013
17,1,11,0,82.38,MSP,44.96,210,5.75,2013
3,2,11,0,78.31,MSP,37.04,110,4.6,2013
14,2,11,0,72.24,MSP,37.04,0,0,2013
16,2,11,0,75.98,MSP,42.08,140,8.05,2013
17,2,11,0,78.91,MSP,44.06,220,8.05,2013
16,3,11,0,75.98,MSP,42.08,150,10.35,2013
17,4,11,0,89.34,MSP,39.92,220,6.9,2013
22,4,11,0,73.88,MSP,21.02,310,9.2,2013
29,4,11,0,79.96,MSP,14,0,0,2013
2,5,11,0,72.87,MSP,37.94,310,8.05,2013
7,5,11,0,94.25,MSP,28.22,280,3.45,2013
10,5,11,0,66.97,MSP,35.96,320,11.5,2013
26,5,11,0,52.5,MSP,24.98,310,14.95,2013
30,5,11,0,77.5,MSP,28.04,170,4.6,2013
7,6,11,0,92.16,MSP,28.04,250,3.45,2013
10,6,11,0,75.2,MSP,33.98,270,4.6,2013
25,6,11,0,66.34,MSP,30.92,230,10.35,2013
6,7,11,0,92.29,MSP,32,310,9.2,2013
19,7,11,0,84.67,MSP,24.98,120,9.2,2013
2,9,6,0,60.87,MSP,53.06,20,11.5,2013
1,10,6,0,65.61,MSP,66.92,0,0,2013
8,10,6,0,65.07,MSP,66.02,0,0,2013
1,11,6,0,63.21,MSP,68,170,5.75,2013
2,11,6,0,51.02,MSP,57.92,340,11.5,2013
1,12,6,0,58.82,MSP,71.06,310,8.05,2013
8,12,6,0,56.51,MSP,68,110,12.65,2013
1,13,6,0,54.73,MSP,71.06,0,4.6,2013
19,13,6,0,53.95,MSP,78.08,110,8.05,2013
17,14,6,0,39.22,MSP,80.06,280,9.2,2013
21,14,6,0,68.78,MSP,75.92,130,5.75,2013
23,15,6,0,58.25,MSP,80.96,250,16.1,2013
23,16,6,0,54.5,MSP,82.04,210,11.5,2013
29,16,6,0,46.47,MSP,75.92,30,13.8,2013
23,17,6,0,54.63,MSP,82.94,230,11.5,2013
23,18,6,0,52.93,MSP,82.94,260,10.35,2013
7,20,6,0,60.25,MSP,64.04,0,3.45,2013
2,21,6,0,41.06,MSP,64.04,250,5.75,2013
20,0,7,0,57.73,MSP,77,280,9.2,2013
13,3,7,0,51.76,MSP,77,220,3.45,2013
22,5,7,0,87.16,MSP,68,180,5.75,2013
6,7,7,0,57.96,MSP,75.92,180,9.2,2013
6,8,7,0,57.73,MSP,77,190,8.05,2013
20,8,7,0,75.96,MSP,69.98,320,6.9,2013
27,8,7,0,74.08,MSP,55.04,300,12.65,2013
6,9,7,0,55.7,MSP,78.08,190,10.35,2013
20,10,7,0,68.47,MSP,73.04,0,0,2013
26,10,7,0,65.53,MSP,64.22,310,14.38,2013
20,11,7,0,66.13,MSP,75.02,10,5.75,2013
22,11,7,0,71.39,MSP,80.06,210,11.5,2013
6,12,7,0,49.51,MSP,86,140,6.9,2013
5,13,7,0,37.31,MSP,87.08,200,17.25,2013
29,14,7,0,43.21,MSP,75.92,0,6.9,2013
20,15,7,0,53.95,MSP,78.08,70,9.2,2013
29,15,7,0,44.97,MSP,75.92,0,5.75,2013
20,17,7,0,46.79,MSP,80.06,30,9.2,2013
26,19,7,0,58.39,MSP,64.94,360,17.25,2013
13,21,7,0,61.41,MSP,73.04,140,8.05,2013
14,22,7,0,66.58,MSP,78.98,130,5.75,2013
14,23,7,0,68.59,MSP,78.08,140,5.75,2013
30,23,7,0,80.86,MSP,69.08,330,5.75,2013
13,2,8,0,72.42,MSP,62.96,70,8.05,2013
19,3,8,0,65.54,MSP,69.98,210,4.6,2013
24,7,8,0,76.13,MSP,71.96,160,9.2,2013
19,10,8,0,66.43,MSP,73.94,200,5.75,2013
3,13,8,0,37.21,MSP,77,350,6.9,2013
15,15,8,0,53.52,MSP,75.02,300,5.75,2013
18,15,8,0,40.94,MSP,80.96,180,10.35,2013
8,16,8,0,55.01,MSP,73.04,220,6.9,2013
29,16,8,0,42.61,MSP,91.94,170,12.65,2013
8,17,8,0,49.81,MSP,75.02,260,8.05,2013
11,17,8,0,62.17,MSP,75.92,160,4.6,2013
31,19,8,0,54.9,MSP,84.92,230,6.9,2013
1,2,9,0,81,MSP,71.06,270,5.75,2013
28,2,9,0,61.16,MSP,71.06,150,13.8,2013
29,7,11,0,80.22,MSP,17.06,130,4.6,2013
10,8,11,0,69.4,MSP,35.06,250,4.6,2013
12,8,11,0,73.13,MSP,14,290,5.75,2013
29,8,11,0,80.29,MSP,17.96,130,5.75,2013
30,8,11,0,84.1,MSP,26.06,0,0,2013
3,9,11,0,64.68,MSP,41,130,10.35,2013
10,9,11,0,69.63,MSP,37.04,250,4.6,2013
25,9,11,0,75,MSP,32,250,8.05,2013
29,9,11,0,76.66,MSP,19.04,130,9.2,2013
30,9,11,0,84.93,MSP,28.94,0,0,2013
3,10,11,0,55.85,MSP,46.94,140,17.25,2013
10,10,11,0,64.29,MSP,37.94,0,6.9,2013
19,10,11,0,66.72,MSP,33.98,130,13.8,2013
26,10,11,0,51.11,MSP,19.04,320,18.4,2013
29,10,11,0,73.88,MSP,21.02,150,8.05,2013
19,11,11,0,57.04,MSP,37.94,130,14.95,2013
23,11,11,0,62.74,MSP,13.46,320,9.2,2013
29,11,11,0,68.09,MSP,24.08,160,9.2,2013
10,12,11,0,57.06,MSP,41,210,10.35,2013
19,9,9,0,87.45,MSP,73.94,130,5.75,2013
14,12,9,0,37.81,MSP,71.06,210,11.5,2013
14,13,9,0,37.95,MSP,71.96,180,10.35,2013
17,14,9,0,60.51,MSP,66.02,140,19.55,2013
20,15,9,0,57.87,MSP,64.04,320,14.95,2013
7,17,9,0,41.04,MSP,91.94,30,11.5,2013
6,18,9,0,40.74,MSP,89.96,180,13.8,2013
6,19,9,0,43.37,MSP,87.98,180,8.05,2013
19,19,9,0,73.41,MSP,73.04,280,12.65,2013
6,20,9,0,47.97,MSP,86,170,6.9,2013
6,21,9,0,56.24,MSP,82.04,130,4.6,2013
10,21,9,0,64.17,MSP,75.92,240,5.75,2013
17,5,10,0,82.17,MSP,42.08,0,0,2013
12,9,10,0,71.19,MSP,51.08,210,11.5,2013
5,12,10,0,66.89,MSP,57.11,200,1.73,2013
17,12,10,0,58.62,MSP,51.98,0,0,2013
5,13,10,0,69.52,MSP,57.92,180,4.6,2013
20,13,10,0,77.53,MSP,43.79,130,9.77,2013
24,13,10,0,54.73,MSP,42.08,310,14.95,2013
25,15,10,0,50.11,MSP,51.98,200,13.8,2013
25,16,10,0,46.77,MSP,55.04,200,13.8,2013
26,12,11,0,43.38,MSP,21.92,320,17.25,2013
29,12,11,0,60.41,MSP,26.96,150,9.2,2013
26,13,11,0,41.26,MSP,21.92,340,18.4,2013
28,13,11,0,52.81,MSP,26.96,320,14.95,2013
30,13,11,0,54.81,MSP,39.92,0,3.45,2013
7,14,11,0,74.8,MSP,35.6,270,8.05,2013
28,14,11,0,50.34,MSP,26.96,310,12.65,2013
28,15,11,0,50.2,MSP,26.06,330,13.8,2013
5,20,10,0,76.8,MSP,51.08,260,8.05,2013
2,0,11,0,75.69,MSP,39.02,260,4.6,2013
25,5,11,0,63.24,MSP,30.02,220,14.95,2013
5,8,11,0,91.66,MSP,33.08,0,0,2013
19,8,11,0,81.03,MSP,26.96,110,12.65,2013
25,8,11,0,72.12,MSP,30.92,230,9.2,2013
5,9,11,0,84.69,MSP,35.06,0,0,2013
19,9,11,0,71.48,MSP,30.02,130,13.8,2013
19,12,11,0,54.81,MSP,39.92,130,12.65,2013
19,13,11,0,43.34,MSP,46.04,150,18.4,2013
19,14,11,0,47.05,MSP,46.04,150,17.25,2013
9,20,11,0,61.35,MSP,37.04,290,16.1,2013
29,20,11,0,65.72,MSP,30.02,160,13.8,2013
3,21,11,0,54.15,MSP,48.92,150,19.55,2013
16,21,11,0,89.17,MSP,50,220,8.05,2013
18,4,12,0,91.49,MSP,10.04,120,3.45,2013
17,5,12,0,74.72,MSP,32,280,16.1,2013
31,5,12,0,82.34,MSP,-7.06,260,4.6,2013
5,6,12,0,76.09,MSP,6.98,260,18.4,2013
5,7,12,0,77.05,MSP,6.89,270,16.67,2013
18,7,12,0,83.33,MSP,15.08,120,9.2,2013
17,10,12,0,65.47,MSP,28.04,290,16.1,2013
1,11,12,0,75.46,MSP,30.92,0,0,2013
25,15,12,0.01,68.2,MSP,24.98,280,17.25,2013
15,16,12,0,53.87,MSP,3.02,20,4.6,2013
15,17,12,0,59.19,MSP,1.94,10,4.6,2013
25,17,12,0,73.4,MSP,19.22,280,12.07,2013
15,18,12,0,53.87,MSP,3.02,360,4.6,2013
14,21,12,0,75.78,MSP,3.92,290,12.65,2013
9,22,12,0,67.99,MSP,1.04,180,6.9,2013
8,17,11,0,50.73,MSP,44.06,130,11.5,2013
12,17,11,0,42.14,MSP,26.96,240,6.9,2013
15,17,11,0,60.89,MSP,50,140,8.05,2013
8,18,11,0,51.24,MSP,44.96,150,13.8,2013
15,18,11,0,65.8,MSP,50,150,12.65,2013
15,19,11,0,68.15,MSP,50,170,12.65,2013
26,19,11,0,51.11,MSP,19.04,330,16.1,2013
30,19,11,0,64.03,MSP,35.96,320,8.05,2013
15,20,11,0,73.39,MSP,48.02,150,11.5,2013
1,21,11,0,70.08,MSP,41,360,6.9,2013
9,21,11,0,66.6,MSP,37.04,290,16.1,2013
15,21,11,0,67.92,MSP,48.02,160,12.65,2013
1,22,11,0,69.96,MSP,39.92,350,4.6,2013
6,22,11,0,69.28,MSP,33.98,240,8.05,2013
9,22,11,0,66.6,MSP,37.04,280,16.1,2013
8,23,11,0,76.35,MSP,46.04,250,14.95,2013
15,23,11,0,73.39,MSP,42.98,140,9.2,2013
2,0,12,0,81.8,MSP,28.94,140,6.9,2013
1,1,12,0,74.7,MSP,28.94,350,6.9,2013
2,1,12,0,81.11,MSP,28.04,110,3.45,2013
15,1,12,0,74.61,MSP,-0.94,310,13.8,2013
19,1,12,0,80.87,MSP,24.98,340,9.2,2013
5,2,12,0,76.49,MSP,10.94,260,20.7,2013
13,2,12,0,80.05,MSP,15.08,20,4.6,2013
19,2,12,0,77.82,MSP,24.98,350,12.65,2013
5,3,12,0,75.82,MSP,9.68,250,18.4,2013
19,3,12,0,77.64,MSP,23,350,8.05,2013
5,4,12,0,75.56,MSP,8.06,270,13.8,2013
12,5,12,0,79.27,MSP,6.08,230,4.6,2013
26,5,12,0,90.16,MSP,12.56,130,5.17,2013
10,6,12,0.01,76.52,MSP,8.42,300,18.78,2013
18,6,12,0,83.92,MSP,14,120,10.35,2013
26,6,12,0,89.67,MSP,11.78,110,3.83,2013
28,6,12,0,96.34,MSP,22.46,130,5.17,2013
13,7,12,0,73.13,MSP,14,50,11.5,2013
28,7,12,0,95.57,MSP,24.08,130,4.6,2013
29,7,12,0,71.75,MSP,1.94,340,19.55,2013
31,7,12,0,78.74,MSP,-7.06,320,3.45,2013
28,8,12,0,96.31,MSP,24.98,140,5.75,2013
31,8,12,0,78.74,MSP,-7.06,290,3.45,2013
1,9,12,0,87.96,MSP,24.98,0,0,2013
12,9,12,0,79.52,MSP,8.96,0,0,2013
15,9,12,0,68.45,MSP,-0.04,320,9.2,2013
17,9,12,0,68.57,MSP,28.04,280,20.7,2013
18,10,12,0,64.95,MSP,24.08,150,11.5,2013
24,10,12,0,67.06,MSP,-5.98,130,9.2,2013
18,11,12,0,65.21,MSP,26.06,140,5.75,2013
24,11,12,0,64.8,MSP,-0.94,140,6.9,2013
29,11,12,0,58.58,MSP,-2.02,320,13.8,2013
18,12,12,0,66.09,MSP,28.94,180,9.2,2013
24,12,12,0,59.19,MSP,1.94,150,8.05,2013
28,12,12,0,69.73,MSP,37.94,160,6.9,2013
29,12,12,0,53.02,MSP,-2.02,310,16.1,2013
18,13,12,0,65.97,MSP,32,190,5.75,2013
28,13,12,0,67.45,MSP,39.92,150,5.75,2013
18,14,12,0,61.67,MSP,35.96,230,10.35,2013
25,14,12,0,77.32,MSP,26.06,340,10.35,2013
27,14,12,0,67.21,MSP,37.94,230,12.65,2013
28,14,12,0,55.56,MSP,44.96,0,6.9,2013
17,15,12,0,64.81,MSP,23,300,18.4,2013
18,15,12,0,64.03,MSP,35.96,230,4.6,2013
27,15,12,0,64.54,MSP,39.92,250,10.35,2013
28,15,12,0,53.33,MSP,46.04,270,6.9,2013
18,16,12,0,64.03,MSP,35.96,260,8.05,2013
25,16,12,0,70.46,MSP,21.02,310,16.1,2013
28,16,12,0,57.5,MSP,44.06,220,10.35,2013
18,17,12,0,69.28,MSP,33.98,250,5.75,2013
28,17,12,0,67.45,MSP,39.92,230,5.75,2013
7,18,12,0,64.8,MSP,-0.94,240,3.45,2013
16,18,12,0,84.73,MSP,15.89,230,5.75,2013
18,18,12,0,71.82,MSP,33.08,220,3.45,2013
1,19,12,0,72.12,MSP,30.92,130,4.6,2013
18,19,12,0,72.24,MSP,32,250,4.6,2013
1,20,12,0,78.27,MSP,30.02,120,5.75,2013
11,20,12,0,71.04,MSP,-4,200,5.75,2013
18,20,12,0,78.35,MSP,30.92,260,5.75,2013
7,21,12,0,71.28,MSP,-2.02,0,0,2013
11,21,12,0,71.17,MSP,-2.92,180,4.6,2013
18,21,12,0,78.27,MSP,30.02,250,3.45,2013
7,22,12,0,71.28,MSP,-2.02,0,0,2013
15,22,12,0,59.19,MSP,1.94,70,5.75,2013
7,23,12,0,71.28,MSP,-2.02,220,4.6,2013
16,23,12,0,87.64,MSP,19.04,230,10.35,2013
5,16,3,0,68.81,MSP,30.02,10,10.35,2013
29,7,5,0,94.93,MSP,57.11,130,8.62,2013
8,14,5,0,33.22,MSP,75.92,160,6.9,2013
11,15,10,0,56.93,MSP,71.06,140,29.9,2013
16,16,1,0,81.8,MSP,28.94,310,11.5,2013
8,17,5,0,46.04,MSP,73.04,340,9.2,2013
22,2,6,0,78.33,MSP,69.08,200,5.75,2013
12,8,6,0,78.25,MSP,68,70,6.9,2013
24,13,6,0,67.22,MSP,80.96,140,9.2,2013
14,14,6,0,53.65,MSP,75.92,160,14.95,2013
28,18,8,0,49.79,MSP,87.98,130,6.9,2013
19,12,9,0.12,92.19,MSP,66.56,0,0,2013
19,13,9,0.02,93.35,MSP,66.92,210,4.6,2013
10,16,9,0,57.87,MSP,78.08,240,8.05,2013
3,1,10,0.15,93.1,MSP,57.92,150,5.75,2013
9,8,9,0,91.96,MSP,70.46,140,9.58,2013
9,7,9,0,87.56,MSP,70.43,130,9.78,2013
24,22,1,0,58.04,MSP,10.94,130,9.2,2013
24,17,4,0,38.89,MSP,48.92,250,14.95,2013
8,15,6,0,54.94,MSP,69.98,150,10.35,2013
8,17,9,0,64.17,MSP,75.92,70,8.05,2013
3,6,10,0,95.28,MSP,58.46,30,6.33,2013
23,12,6,0,72.88,MSP,75.44,230,16.87,2013
12,7,6,0,81.15,MSP,66.02,60,9.2,2013
11,9,6,0,87.05,MSP,66.02,130,8.05,2013
25,12,10,0,53.17,MSP,44.96,190,10.35,2013
8,9,11,0,88.92,MSP,30.92,120,5.75,2013
21,1,1,0,64.57,MSP,-2.56,300,13.8,2013
21,2,1,0,64.37,MSP,-4,300,14.38,2013
8,8,1,0,91.91,MSP,21.02,100,6.9,2013
18,10,1,0,75.2,MSP,33.98,190,10.35,2013
25,10,1,0,63.54,MSP,19.28,270,22.23,2013
7,11,1,0,71.48,MSP,30.02,220,11.5,2013
3,12,1,0,78.51,MSP,12.2,280,9.2,2013
8,13,1,0,77.76,MSP,30.56,130,9.2,2013
10,13,1,0,52.08,MSP,39.11,160,12.07,2013
23,14,1,0,54.74,MSP,14,320,20.32,2013
26,14,1,0,53.71,MSP,19.04,140,11.5,2013
23,15,1,0,50.52,MSP,12.92,320,18.4,2013
26,15,1,0,49.92,MSP,21.92,140,10.35,2013
7,23,1,0,84.87,MSP,28.04,0,0,2013
27,0,2,0,78.27,MSP,30.02,10,9.2,2013
28,0,2,0,74.7,MSP,28.94,340,10.35,2013
28,1,2,0,74.7,MSP,28.94,330,10.35,2013
19,3,2,0,72.03,MSP,6.89,310,19.55,2013
5,4,2,0,91.87,MSP,19.94,220,8.05,2013
19,4,2,0,76.87,MSP,5,300,16.68,2013
19,5,2,0,75.89,MSP,5,310,19.55,2013
14,11,2,0,80.67,MSP,30.11,330,9.77,2013
13,12,2,0,71.82,MSP,33.08,0,3.45,2013
26,14,2,0,68.22,MSP,35.78,360,10.93,2013
6,15,2,0,84.47,MSP,21.92,130,10.35,2013
26,16,2,0,69.43,MSP,35.33,350,12.65,2013
2,17,2,0,66.16,MSP,8.96,200,4.6,2013
7,3,3,0,91.57,MSP,12.02,0,0,2013
3,7,3,0,70.66,MSP,17.96,120,6.9,2013
12,8,3,0,77.64,MSP,23,310,11.5,2013
14,9,3,0,86.96,MSP,24.89,120,7.47,2013
30,12,3,0,85.14,MSP,46.67,270,10.35,2013
3,14,3,0,46.74,MSP,30.92,120,12.65,2013
26,16,3,0,51.95,MSP,37.04,220,8.05,2013
12,19,3,0,48.15,MSP,28.04,320,20.7,2013
15,0,4,0,91.84,MSP,37.58,190,6.52,2013
29,2,4,0,86.63,MSP,57.92,0,0,2013
15,5,4,0,72.18,MSP,34.46,210,13.8,2013
23,7,4,0,88.22,MSP,30.02,310,11.5,2013
4,8,4,0,67.09,MSP,41,260,8.05,2013
22,8,4,0,75.5,MSP,37.04,20,11.5,2013
23,8,4,0,83.72,MSP,29.21,320,10.93,2013
28,11,4,0,46.43,MSP,67.46,180,16.68,2013
23,15,4,0,52.79,MSP,39.92,320,9.2,2013
30,18,4,0,25.2,MSP,69.08,280,13.8,2013
30,21,4,0,30.8,MSP,62.06,330,10.35,2013
23,0,5,0,66.28,MSP,53.96,20,11.5,2013
29,8,5,0,88.77,MSP,60.44,130,5.17,2013
15,9,5,0,51.93,MSP,64.04,330,5.75,2013
29,9,5,0,84.73,MSP,63.32,150,8.05,2013
15,11,5,0,48.3,MSP,64.94,0,0,2013
20,11,5,0,66.16,MSP,70.22,150,15.33,2013
30,15,5,0,57.96,MSP,75.92,170,14.95,2013
30,16,5,0,57.73,MSP,77,170,14.95,2013
31,17,5,0,38.91,MSP,78.08,210,20.7,2013
10,21,5,0,19.18,MSP,64.94,0,3.45,2013
18,0,6,0,67.69,MSP,66.02,50,11.5,2013
19,1,6,0,67.91,MSP,68,120,5.75,2013
22,3,6,0.15,87.16,MSP,68,210,10.35,2013
1,4,6,0,80.19,MSP,60.08,0,0,2013
18,6,6,0,75.84,MSP,57.56,20,6.33,2013
20,6,6,0,66.43,MSP,73.94,160,8.05,2013
2,8,6,0,66.03,MSP,50,350,10.35,2013
28,10,6,0,61.41,MSP,73.04,320,21.85,2013
11,12,6,0,78.27,MSP,71.33,0,2.88,2013
17,12,6,0,44.84,MSP,77,320,10.35,2013
11,13,6,0,73.41,MSP,73.04,0,0,2013
23,14,6,0,61.76,MSP,78.89,220,14.38,2013
18,15,6,0,58.82,MSP,72.32,0,6.9,2013
22,15,6,0,71.19,MSP,78.08,10,8.05,2013
21,17,6,0,66.58,MSP,78.98,70,6.9,2013
11,18,6,0,67.75,MSP,76.1,120,5.18,2013
28,19,6,0,57.96,MSP,75.92,330,19.55,2013
9,22,6,0,84.26,MSP,64.94,70,8.05,2013
19,1,7,0,57.12,MSP,86,220,14.95,2013
13,2,7,0,47.94,MSP,78.44,170,10.93,2013
20,4,7,0,78.25,MSP,68,320,4.6,2013
21,6,7,0,57.87,MSP,64.04,90,5.75,2013
22,6,7,0,93.35,MSP,66.92,120,8.05,2013
22,7,7,0,89.94,MSP,68,130,9.2,2013
24,7,7,0,69.51,MSP,62.06,130,3.45,2013
22,8,7,0,86.66,MSP,69.08,160,9.2,2013
6,10,7,0,52.66,MSP,80.96,190,9.2,2013
5,11,7,0,47.39,MSP,82.04,170,17.25,2013
6,11,7,0,58.25,MSP,80.96,140,5.75,2013
21,11,7,0,87.62,MSP,66.11,60,6.33,2013
9,13,7,0,58.51,MSP,82.94,260,19.55,2013
22,13,7,0,60.74,MSP,82.94,260,13.8,2013
5,14,7,0,40.14,MSP,86,210,11.5,2013
9,14,7,0,58.51,MSP,82.94,270,23,2013
9,15,7,0,58.65,MSP,84.02,260,17.25,2013
24,16,7,0,49.81,MSP,75.02,0,4.6,2013
26,16,7,0,54.73,MSP,71.06,310,18.4,2013
29,16,7,0,43.21,MSP,75.92,140,8.05,2013
26,17,7,0,60.51,MSP,66.02,320,16.1,2013
29,17,7,0,41.69,MSP,77,180,10.35,2013
15,19,7,0,47.83,MSP,87.08,210,5.75,2013
20,19,7,0,49.94,MSP,78.08,10,10.35,2013
15,20,7,0,49.51,MSP,86,0,4.6,2013
20,20,7,0,53.65,MSP,75.92,20,11.5,2013
22,3,8,0,57.32,MSP,73.94,20,9.2,2013
24,4,8,0,76.13,MSP,71.96,140,6.9,2013
10,6,8,0,69.72,MSP,64.04,0,0,2013
10,7,8,0,69.72,MSP,64.04,340,5.75,2013
19,8,8,0,70.81,MSP,69.98,190,8.05,2013
29,9,8,0,84.74,MSP,78.56,170,6.52,2013
10,13,8,0,41.21,MSP,73.94,300,5.75,2013
16,13,8,0,53.52,MSP,75.02,0,0,2013
21,13,8,0,64.7,MSP,85.01,240,7.48,2013
3,14,8,0,33.7,MSP,78.98,290,9.2,2013
10,14,8,0,42.48,MSP,73.04,260,5.75,2013
11,14,8,0,61.52,MSP,77,0,0,2013
14,14,8,0,41.8,MSP,75.92,290,5.75,2013
15,14,8,0,46.66,MSP,75.11,0,3.45,2013
10,15,8,0,41.8,MSP,75.92,280,6.9,2013
27,16,8,0,59.67,MSP,91.94,10,9.2,2013
5,0,9,0,61.16,MSP,71.06,70,8.05,2013
5,1,9,0,58.56,MSP,69.08,80,5.75,2013
20,1,9,0,69.72,MSP,64.04,280,10.35,2013
1,4,9,0,78.49,MSP,71.06,280,9.2,2013
20,4,9,0,77.59,MSP,60.08,280,8.05,2013
20,5,9,0,85.78,MSP,57.56,270,9.78,2013
17,8,9,0,79.48,MSP,51.08,150,12.65,2013
17,11,9,0,66.56,MSP,60.08,150,11.5,2013
9,13,9,0,68.31,MSP,82.94,160,11.5,2013
17,13,9,0,60.51,MSP,66.02,160,11.5,2013
14,14,9,0,36.59,MSP,73.04,210,9.2,2013
15,17,9,0,67.79,MSP,64.28,360,15.33,2013
20,20,9,0,86.47,MSP,55.04,300,9.2,2013
29,1,10,0,65.97,MSP,32,20,5.75,2013
19,11,10,0,82.17,MSP,42.08,240,8.05,2013
2,13,10,0,23.85,MSP,73.04,120,14.95,2013
26,13,10,0,55.56,MSP,44.96,330,12.65,2013
26,14,10,0,51.03,MSP,46.04,310,17.25,2013
2,16,10,0,24.14,MSP,75.02,150,16.1,2013
12,18,10,0,68.5,MSP,53.06,300,9.2,2013
19,18,10,0,79.38,MSP,42.98,280,10.35,2013
